id_lokasi,dmgratio_cr_mflux5,dmgratio_cr_mflux2,dmgratio_lightwood_mflux5,dmgratio_lightwood_mflux2,dmgratio_mcf_mflux5,dmgratio_mcf_mflux2,dmgratio_mur_mflux5,dmgratio_mur_mflux2
2104913.0,1.0,,1.0,,1.0,,1.0,
2104914.0,1.0,,1.0,,1.0,,1.0,
2104915.0,1.0,,1.0,,1.0,,1.0,
2104916.0,1.0,,1.0,,1.0,,1.0,
2104917.0,1.0,,1.0,,1.0,,1.0,
2104918.0,1.0,,1.0,,1.0,,1.0,
2104919.0,1.0,,1.0,,1.0,,1.0,
2104920.0,1.0,,1.0,,1.0,,1.0,
2104921.0,1.0,,1.0,,1.0,,1.0,
2104922.0,1.0,,1.0,,1.0,,1.0,
2104923.0,1.0,,1.0,,1.0,,1.0,
2104924.0,1.0,,1.0,,1.0,,1.0,
2104925.0,1.0,,1.0,,1.0,,1.0,
2104926.0,1.0,,1.0,,1.0,,1.0,
2104927.0,1.0,,1.0,,1.0,,1.0,
2104928.0,1.0,,1.0,,1.0,,1.0,
2104929.0,1.0,,1.0,,1.0,,1.0,
2104930.0,1.0,,1.0,,1.0,,1.0,
2104931.0,1.0,,1.0,,1.0,,1.0,
2104932.0,1.0,,1.0,,1.0,,1.0,
2104933.0,1.0,,1.0,,1.0,,1.0,
2104934.0,1.0,,1.0,,1.0,,1.0,
2104935.0,1.0,,1.0,,1.0,,1.0,
2104936.0,1.0,,1.0,,1.0,,1.0,
2104937.0,1.0,,1.0,,1.0,,1.0,
2104938.0,1.0,,1.0,,1.0,,1.0,
2104939.0,1.0,,1.0,,1.0,,1.0,
2104940.0,1.0,,1.0,,1.0,,1.0,
2104941.0,1.0,,1.0,,1.0,,1.0,
2104942.0,1.0,,1.0,,1.0,,1.0,
2104943.0,1.0,,1.0,,1.0,,1.0,
2104944.0,1.0,,1.0,,1.0,,1.0,
2104945.0,1.0,,1.0,,1.0,,1.0,
2104946.0,1.0,,1.0,,1.0,,1.0,
2104947.0,1.0,,1.0,,1.0,,1.0,
2104948.0,1.0,,1.0,,1.0,,1.0,
2104949.0,1.0,,1.0,,1.0,,1.0,
2104950.0,1.0,,1.0,,1.0,,1.0,
2104951.0,1.0,,1.0,,1.0,,1.0,
2104952.0,1.0,,1.0,,1.0,,1.0,
2104953.0,1.0,,1.0,,1.0,,1.0,
2104954.0,1.0,,1.0,,1.0,,1.0,
2104955.0,1.0,,1.0,,1.0,,1.0,
2104956.0,1.0,,1.0,,1.0,,1.0,
2104957.0,1.0,,1.0,,1.0,,1.0,
2104958.0,1.0,,1.0,,1.0,,1.0,
2104959.0,1.0,,1.0,,1.0,,1.0,
2104960.0,1.0,,1.0,,1.0,,1.0,
2104961.0,1.0,,1.0,,1.0,,1.0,
2104962.0,1.0,,1.0,,1.0,,1.0,
2104963.0,1.0,,1.0,,1.0,,1.0,
2104964.0,1.0,,1.0,,1.0,,1.0,
2104965.0,1.0,,1.0,,1.0,,1.0,
2104966.0,1.0,,1.0,,1.0,,1.0,
2104967.0,1.0,,1.0,,1.0,,1.0,
2104968.0,1.0,,1.0,,1.0,,1.0,
2104969.0,1.0,,1.0,,1.0,,1.0,
2104970.0,1.0,,1.0,,1.0,,1.0,
2104971.0,1.0,,1.0,,1.0,,1.0,
2104972.0,1.0,,1.0,,1.0,,1.0,
2104973.0,1.0,,1.0,,1.0,,1.0,
2104974.0,1.0,,1.0,,1.0,,1.0,
2104975.0,1.0,,1.0,,1.0,,1.0,
2104976.0,1.0,,1.0,,1.0,,1.0,
2104977.0,1.0,,1.0,,1.0,,1.0,
2104978.0,1.0,,1.0,,1.0,,1.0,
2104979.0,1.0,,1.0,,1.0,,1.0,
2104980.0,1.0,,1.0,,1.0,,1.0,
2104981.0,1.0,,1.0,,1.0,,1.0,
2104982.0,1.0,,1.0,,1.0,,1.0,
2177533.0,,,,,,,,
2177534.0,,,,,,,,
2177535.0,,,,,,,,
2177536.0,,,,,,,,
2177537.0,,,,,,,,
2177538.0,,,,,,,,
2177539.0,,,,,,,,
2177540.0,,,,,,,,
2177554.0,,,,,,,,
2177555.0,,,,,,,,
2177556.0,,,,,,,,
2177557.0,,,,,,,,
2177558.0,,,,,,,,
2177559.0,,,,,,,,
2177560.0,,,,,,,,
2177561.0,,,,,,,,
2177562.0,,,,,,,,
2177563.0,,,,,,,,
2177564.0,,,,,,,,
2177565.0,,,,,,,,
2177566.0,,,,,,,,
2177567.0,,,,,,,,
2177581.0,,,,,,,,
2177582.0,,,,,,,,
2177583.0,,,,,,,,
2177584.0,,,,,,,,
2177585.0,,,,,,,,
2177586.0,,,,,,,,
2177587.0,,,,,,,,
2177588.0,,,,,,,,
2177589.0,,,,,,,,
2177590.0,,,,,,,,
2177591.0,,,,,,,,
2177592.0,,,,,,,,
2177593.0,,,,,,,,
2177594.0,,,,,,,,
2177609.0,,,,,,,,
2177610.0,,,,,,,,
2177611.0,,,,,,,,
2177612.0,,,,,,,,
2177613.0,,,,,,,,
2177614.0,,,,,,,,
2177615.0,,,,,,,,
2177616.0,,,,,,,,
2177617.0,,,,,,,,
2177618.0,,,,,,,,
2177619.0,,,,,,,,
2177620.0,,,,,,,,
2177621.0,,,,,,,,
2177622.0,,,,,,,,
2177623.0,,,,,,,,
2177639.0,,,,,,,,
2177640.0,,,,,,,,
2177641.0,,,,,,,,
2177642.0,,,,,,,,
2177643.0,,,,,,,,
2177644.0,,,,,,,,
2177645.0,,,,,,,,
2177646.0,,,,,,,,
2177647.0,,,,,,,,
2177648.0,,,,,,,,
2177649.0,,,,,,,,
2177650.0,,,,,,,,
2177651.0,,,,,,,,
2177652.0,,,,,,,,
2177669.0,,,,,,,,
2177670.0,,,,,,,,
2177671.0,,,,,,,,
2177672.0,,,,,,,,
2177673.0,,,,,,,,
2177674.0,,,,,,,,
2177675.0,,,,,,,,
2177676.0,,,,,,,,
2177677.0,,,,,,,,
2177678.0,,,,,,,,
2177679.0,,,,,,,,
2177680.0,,,,,,,,
2177681.0,,,,,,,,
2177682.0,,,,,,,,
2177683.0,,,,,,,,
2177684.0,,,,,,,,
2177701.0,,,,,,,,
2177702.0,,,,,,,,
2177703.0,,,,,,,,
2177704.0,,,,,,,,
2177705.0,,,,,,,,
2177706.0,,,,,,,,
2177707.0,,,,,,,,
2177708.0,,,,,,,,
2177709.0,,,,,,,,
2177710.0,,,,,,,,
2177711.0,,,,,,,,
2177712.0,,,,,,,,
2177713.0,,,,,,,,
2177714.0,,,,,,,,
2177715.0,,,,,,,,
2177716.0,,,,,,,,
2177717.0,,,,,,,,
2177718.0,,,,,,,,
2177734.0,,,,,,,,
2177735.0,,,,,,,,
2177736.0,,,,,,,,
2177737.0,,,,,,,,
2177738.0,,,,,,,,
2177739.0,,,,,,,,
2177740.0,,,,,,,,
2177741.0,,,,,,,,
2177742.0,,,,,,,,
2177743.0,,,,,,,,
2177744.0,,,,,,,,
2177745.0,,,,,,,,
2177746.0,,,,,,,,
2177747.0,,,,,,,,
2177748.0,,,,,,,,
2177749.0,,,,,,,,
2177750.0,,,,,,,,
2177767.0,,,,,,,,
2177768.0,,,,,,,,
2177769.0,,,,,,,,
2177770.0,,,,,,,,
2177771.0,,,,,,,,
2177772.0,,,,,,,,
2177773.0,,,,,,,,
2177774.0,,,,,,,,
2177775.0,,,,,,,,
2177776.0,,,,,,,,
2177777.0,,,,,,,,
2177778.0,,,,,,,,
2177779.0,,,,,,,,
2177780.0,,,,,,,,
2177781.0,,,,,,,,
2177782.0,,,,,,,,
2177783.0,,,,,,,,
2177784.0,,,,,,,,
2177799.0,,,,,,,,
2177800.0,,,,,,,,
2177801.0,,,,,,,,
2177802.0,,,,,,,,
2177803.0,,,,,,,,
2177804.0,,,,,,,,
2177805.0,,,,,,,,
2177806.0,,,,,,,,
2177807.0,,,,,,,,
2177808.0,,,,,,,,
2177809.0,,,,,,,,
2177810.0,,,,,,,,
2177811.0,,,,,,,,
2177812.0,,,,,,,,
2177813.0,,,,,,,,
2177814.0,,,,,,,,
2177815.0,,,,,,,,
2177830.0,,,,,,,,
2177831.0,,,,,,,,
2177832.0,,,,,,,,
2177833.0,,,,,,,,
2177834.0,,,,,,,,
2177835.0,,,,,,,,
2177836.0,,,,,,,,
2177837.0,,,,,,,,
2177838.0,,,,,,,,
2177839.0,,,,,,,,
2177840.0,,,,,,,,
2177841.0,,,,,,,,
2177842.0,,,,,,,,
2177843.0,,,,,,,,
2177844.0,,,,,,,,
2177845.0,,,,,,,,
2177846.0,,,,,,,,
2177847.0,,,,,,,,
2177848.0,,,,,,,,
2177849.0,,,,,,,,
2177863.0,,,,,,,,
2177864.0,,,,,,,,
2177865.0,,,,,,,,
2177866.0,,,,,,,,
2177867.0,,,,,,,,
2177868.0,,,,,,,,
2177869.0,,,,,,,,
2177870.0,,,,,,,,
2177871.0,,,,,,,,
2177872.0,,,,,,,,
2177873.0,,,,,,,,
2177874.0,,,,,,,,
2177875.0,,,,,,,,
2177876.0,,,,,,,,
2177877.0,,,,,,,,
2177878.0,,,,,,,,
2177879.0,,,,,,,,
2177880.0,,,,,,,,
2177881.0,,,,,,,,
2177882.0,,,,,,,,
2177883.0,,,,,,,,
2177884.0,,,,,,,,
2177898.0,,,,,,,,
2177899.0,,,,,,,,
2177900.0,,,,,,,,
2177901.0,,,,,,,,
2177902.0,,,,,,,,
2177903.0,,,,,,,,
2177904.0,,,,,,,,
2177905.0,,,,,,,,
2177906.0,,,,,,,,
2177907.0,,,,,,,,
2177908.0,,,,,,,,
2177909.0,,,,,,,,
2177910.0,,,,,,,,
2177911.0,,,,,,,,
2177912.0,,,,,,,,
2177913.0,,,,,,,,
2177914.0,,,,,,,,
2177915.0,,,,,,,,
2177916.0,,,,,,,,
2177917.0,,,,,,,,
2177918.0,,,,,,,,
2177919.0,,,,,,,,
2177920.0,,,,,,,,
2177921.0,,,,,,,,
2177934.0,,,,,,,,
2177935.0,,,,,,,,
2177936.0,,,,,,,,
2177937.0,,,,,,,,
2177938.0,,,,,,,,
2177939.0,,,,,,,,
2177940.0,,,,,,,,
2177941.0,,,,,,,,
2177942.0,,,,,,,,
2177943.0,,,,,,,,
2177944.0,,,,,,,,
2177945.0,,,,,,,,
2177946.0,,,,,,,,
2177947.0,,,,,,,,
2177948.0,,,,,,,,
2177949.0,,,,,,,,
2177950.0,,,,,,,,
2177951.0,,,,,,,,
2177952.0,,,,,,,,
2177953.0,,,,,,,,
2177954.0,,,,,,,,
2177955.0,,,,,,,,
2177956.0,,,,,,,,
2177970.0,,,,,,,,
2177971.0,,,,,,,,
2177972.0,,,,,,,,
2177973.0,,,,,,,,
2177974.0,,,,,,,,
2177975.0,,,,,,,,
2177976.0,,,,,,,,
2177977.0,,,,,,,,
2177978.0,,,,,,,,
2177979.0,,,,,,,,
2177980.0,,,,,,,,
2177981.0,,,,,,,,
2177982.0,,,,,,,,
2177983.0,,,,,,,,
2177984.0,,,,,,,,
2177985.0,,,,,,,,
2177986.0,,,,,,,,
2177987.0,,,,,,,,
2177988.0,,,,,,,,
2177989.0,,,,,,,,
2177990.0,,,,,,,,
2177991.0,,,,,,,,
2177992.0,,,,,,,,
2177993.0,,,,,,,,
2177994.0,,,,,,,,
2177995.0,,,,,,,,
2177996.0,,,,,,,,
2178010.0,,,,,,,,
2178011.0,,,,,,,,
2178012.0,,,,,,,,
2178013.0,,,,,,,,
2178014.0,,,,,,,,
2178015.0,,,,,,,,
2178016.0,,,,,,,,
2178017.0,,,,,,,,
2178018.0,,,,,,,,
2178019.0,,,,,,,,
2178020.0,,,,,,,,
2178021.0,,,,,,,,
2178022.0,,,,,,,,
2178023.0,,,,,,,,
2178024.0,,,,,,,,
2178025.0,,,,,,,,
2178026.0,,,,,,,,
2178027.0,,,,,,,,
2178028.0,,,,,,,,
2178029.0,,,,,,,,
2178030.0,,,,,,,,
2178031.0,,,,,,,,
2178032.0,,,,,,,,
2178033.0,,,,,,,,
2178034.0,,,,,,,,
2178035.0,,,,,,,,
2178036.0,,,,,,,,
2178037.0,,,,,,,,
2178049.0,,,,,,,,
2178050.0,,,,,,,,
2178051.0,,,,,,,,
2178052.0,,,,,,,,
2178053.0,,,,,,,,
2178054.0,,,,,,,,
2178055.0,,,,,,,,
2178056.0,,,,,,,,
2178057.0,,,,,,,,
2178058.0,,,,,,,,
2178059.0,,,,,,,,
2178060.0,,,,,,,,
2178061.0,,,,,,,,
2178062.0,,,,,,,,
2178063.0,,,,,,,,
2178064.0,,,,,,,,
2178065.0,,,,,,,,
2178066.0,,,,,,,,
2178067.0,,,,,,,,
2178068.0,,,,,,,,
2178069.0,,,,,,,,
2178070.0,,,,,,,,
2178071.0,,,,,,,,
2178072.0,,,,,,,,
2178073.0,,,,,,,,
2178074.0,,,,,,,,
2178075.0,,,,,,,,
2178076.0,,,,,,,,
2178077.0,,,,,,,,
2178087.0,,,,,,,,
2178088.0,,,,,,,,
2178089.0,,,,,,,,
2178090.0,,,,,,,,
2178091.0,,,,,,,,
2178092.0,,,,,,,,
2178093.0,,,,,,,,
2178094.0,,,,,,,,
2178095.0,,,,,,,,
2178096.0,,,,,,,,
2178097.0,,,,,,,,
2178098.0,,,,,,,,
2178099.0,,,,,,,,
2178100.0,,,,,,,,
2178101.0,,,,,,,,
2178102.0,,,,,,,,
2178103.0,,,,,,,,
2178104.0,,,,,,,,
2178105.0,,,,,,,,
2178106.0,,,,,,,,
2178107.0,,,,,,,,
2178108.0,,,,,,,,
2178109.0,,,,,,,,
2178110.0,,,,,,,,
2178111.0,,,,,,,,
2178119.0,,,,,,,,
2178120.0,,,,,,,,
2178121.0,,,,,,,,
2178122.0,,,,,,,,
2178123.0,,,,,,,,
2178124.0,,,,,,,,
2178125.0,,,,,,,,
2178126.0,,,,,,,,
2178127.0,,,,,,,,
2178128.0,,,,,,,,
2178129.0,,,,,,,,
2178130.0,,,,,,,,
2178131.0,,,,,,,,
2178132.0,,,,,,,,
2178133.0,,,,,,,,
2178134.0,,,,,,,,
2178135.0,,,,,,,,
2178136.0,,,,,,,,
2178137.0,,,,,,,,
2178138.0,,,,,,,,
2178139.0,,,,,,,,
2178140.0,,,,,,,,
2178141.0,,,,,,,,
2178142.0,,,,,,,,
2178144.0,,,,,,,,
2178145.0,,,,,,,,
2178146.0,,,,,,,,
2178147.0,,,,,,,,
2178148.0,,,,,,,,
2178149.0,,,,,,,,
2178150.0,,,,,,,,
2178151.0,,,,,,,,
2178152.0,,,,,,,,
2178153.0,,,,,,,,
2178154.0,,,,,,,,
2178155.0,,,,,,,,
2178156.0,,,,,,,,
2178157.0,,,,,,,,
2178158.0,,,,,,,,
2178159.0,,,,,,,,
2178160.0,,,,,,,,
2178161.0,,,,,,,,
2178162.0,,,,,,,,
2178163.0,,,,,,,,
2178164.0,,,,,,,,
2178165.0,,,,,,,,
2178166.0,,,,,,,,
2178167.0,,,,,,,,
2178168.0,,,,,,,,
2178169.0,,,,,,,,
2178170.0,,,,,,,,
2178171.0,,,,,,,,
2178172.0,,,,,,,,
2178173.0,,,,,,,,
2178174.0,,,,,,,,
2178175.0,,,,,,,,
2178176.0,,,,,,,,
2178177.0,,,,,,,,
2178178.0,,,,,,,,
2178179.0,,,,,,,,
2178180.0,,,,,,,,
2178181.0,,,,,,,,
2178182.0,,,,,,,,
2178183.0,,,,,,,,
2178184.0,,,,,,,,
2178185.0,,,,,,,,
2178186.0,,,,,,,,
2178187.0,,,,,,,,
2178188.0,,,,,,,,
2178189.0,,,,,,,,
2178190.0,,,,,,,,
2178191.0,,,,,,,,
2178192.0,,,,,,,,
2178193.0,,,,,,,,
2178194.0,,,,,,,,
2178195.0,,,,,,,,
2178196.0,,,,,,,,
2178197.0,,,,,,,,
2178198.0,,,,,,,,
2178199.0,,,,,,,,
2178200.0,,,,,,,,
2178201.0,,,,,,,,
2178202.0,,,,,,,,
2178203.0,,,,,,,,
2178204.0,,,,,,,,
2178205.0,,,,,,,,
2178206.0,,,,,,,,
2178207.0,,,,,,,,
2178208.0,,,,,,,,
2178209.0,,,,,,,,
2178210.0,,,,,,,,
2178211.0,,,,,,,,
2178212.0,,,,,,,,
2178213.0,,,,,,,,
2178214.0,,,,,,,,
2178215.0,,,,,,,,
2178216.0,,,,,,,,
2178217.0,,,,,,,,
2178218.0,,,,,,,,
2178219.0,,,,,,,,
2178220.0,,,,,,,,
2178221.0,,,,,,,,
2178222.0,,,,,,,,
2178223.0,,,,,,,,
2178224.0,,,,,,,,
2178225.0,,,,,,,,
2178226.0,,,,,,,,
2178227.0,,,,,,,,
2178228.0,,,,,,,,
2178229.0,,,,,,,,
2178230.0,,,,,,,,
2178231.0,,,,,,,,
2178232.0,,,,,,,,
2178233.0,,,,,,,,
2178234.0,,,,,,,,
2178235.0,,,,,,,,
2178236.0,,,,,,,,
2178237.0,,,,,,,,
2178238.0,,,,,,,,
2178239.0,,,,,,,,
2178240.0,,,,,,,,
2178241.0,,,,,,,,
2178242.0,,,,,,,,
2178243.0,,,,,,,,
2178244.0,,,,,,,,
2178245.0,,,,,,,,
2178246.0,,,,,,,,
2178247.0,,,,,,,,
2178248.0,,,,,,,,
2178249.0,,,,,,,,
2178250.0,,,,,,,,
2178251.0,,,,,,,,
2178252.0,,,,,,,,
2178253.0,,,,,,,,
2178254.0,,,,,,,,
2178255.0,,,,,,,,
2178256.0,,,,,,,,
2178257.0,,,,,,,,
2178258.0,,,,,,,,
2178259.0,,,,,,,,
2178260.0,,,,,,,,
2178261.0,,,,,,,,
2178262.0,,,,,,,,
2178263.0,,,,,,,,
2178264.0,,,,,,,,
2178265.0,,,,,,,,
2178266.0,,,,,,,,
2178267.0,,,,,,,,
2178268.0,,,,,,,,
2178269.0,,,,,,,,
2178270.0,,,,,,,,
2178271.0,,,,,,,,
2178272.0,,,,,,,,
2178273.0,,,,,,,,
2178274.0,,,,,,,,
2178275.0,,,,,,,,
2178276.0,,,,,,,,
2178277.0,,,,,,,,
2178278.0,,,,,,,,
2178279.0,,,,,,,,
2178280.0,,,,,,,,
2178281.0,,,,,,,,
2178282.0,,,,,,,,
2178283.0,,,,,,,,
2178284.0,,,,,,,,
2178285.0,,,,,,,,
2178286.0,,,,,,,,
2178287.0,,,,,,,,
2178288.0,,,,,,,,
2178289.0,,,,,,,,
2178290.0,,,,,,,,
2178291.0,,,,,,,,
2178292.0,,,,,,,,
2178293.0,,,,,,,,
2178294.0,,,,,,,,
2178295.0,,,,,,,,
2178296.0,,,,,,,,
2178297.0,,,,,,,,
2178298.0,,,,,,,,
2178299.0,,,,,,,,
2178300.0,,,,,,,,
2178301.0,,,,,,,,
2178302.0,,,,,,,,
2178303.0,,,,,,,,
2178304.0,,,,,,,,
2178305.0,,,,,,,,
2178306.0,,,,,,,,
2178307.0,,,,,,,,
2178308.0,,,,,,,,
2178309.0,,,,,,,,
2178310.0,,,,,,,,
2178311.0,,,,,,,,
2178312.0,,,,,,,,
2178313.0,,,,,,,,
2178314.0,,,,,,,,
2178315.0,,,,,,,,
2178316.0,,,,,,,,
2178317.0,,,,,,,,
2178318.0,,,,,,,,
2178319.0,,,,,,,,
2178320.0,,,,,,,,
2178321.0,,,,,,,,
2178322.0,,,,,,,,
2178323.0,,,,,,,,
2178324.0,,,,,,,,
2178325.0,,,,,,,,
2178326.0,,,,,,,,
2178327.0,,,,,,,,
2178328.0,,,,,,,,
2178329.0,,,,,,,,
2178330.0,,,,,,,,
2178331.0,,,,,,,,
2178332.0,,,,,,,,
2178333.0,,,,,,,,
2178334.0,,,,,,,,
2178335.0,,,,,,,,
2178336.0,,,,,,,,
2178337.0,,,,,,,,
2178338.0,,,,,,,,
2178339.0,,,,,,,,
2178340.0,,,,,,,,
2178341.0,,,,,,,,
2178342.0,,,,,,,,
2178343.0,,,,,,,,
2178344.0,,,,,,,,
2178345.0,,,,,,,,
2178346.0,,,,,,,,
2178347.0,,,,,,,,
2178348.0,,,,,,,,
2178349.0,,,,,,,,
2178350.0,,,,,,,,
2178351.0,,,,,,,,
2178352.0,,,,,,,,
2178353.0,,,,,,,,
2178354.0,,,,,,,,
2178355.0,,,,,,,,
2178356.0,,,,,,,,
2178357.0,,,,,,,,
2178358.0,,,,,,,,
2178359.0,,,,,,,,
2178360.0,,,,,,,,
2178361.0,,,,,,,,
2178362.0,,,,,,,,
2178363.0,,,,,,,,
2178364.0,,,,,,,,
2178365.0,,,,,,,,
2178366.0,,,,,,,,
2178367.0,,,,,,,,
2178368.0,,,,,,,,
2178369.0,,,,,,,,
2178370.0,,,,,,,,
2178371.0,,,,,,,,
2178372.0,,,,,,,,
2178373.0,,,,,,,,
2178374.0,,,,,,,,
2178375.0,,,,,,,,
2178376.0,,,,,,,,
2178377.0,,,,,,,,
2178378.0,,,,,,,,
2178379.0,,,,,,,,
2178380.0,,,,,,,,
2178381.0,,,,,,,,
2178382.0,,,,,,,,
2178383.0,,,,,,,,
2178384.0,,,,,,,,
2178385.0,,,,,,,,
2178386.0,,,,,,,,
2178387.0,,,,,,,,
2178388.0,,,,,,,,
2178389.0,,,,,,,,
2178390.0,,,,,,,,
2178391.0,,,,,,,,
2178392.0,,,,,,,,
2178393.0,,,,,,,,
2178394.0,,,,,,,,
2178395.0,,,,,,,,
2178396.0,,,,,,,,
2178397.0,,,,,,,,
2178398.0,,,,,,,,
2178399.0,,,,,,,,
2178400.0,,,,,,,,
2178401.0,,,,,,,,
2178402.0,,,,,,,,
2178403.0,,,,,,,,
2178404.0,,,,,,,,
2178405.0,,,,,,,,
2178406.0,,,,,,,,
2178407.0,,,,,,,,
2178408.0,,,,,,,,
2178409.0,,,,,,,,
2178410.0,,,,,,,,
2178411.0,,,,,,,,
2178412.0,,,,,,,,
2178413.0,,,,,,,,
2178414.0,,,,,,,,
2178415.0,,,,,,,,
2178416.0,,,,,,,,
2178417.0,,,,,,,,
2178418.0,,,,,,,,
2178419.0,,,,,,,,
2178420.0,,,,,,,,
2178421.0,,,,,,,,
2178422.0,,,,,,,,
2178423.0,,,,,,,,
2178424.0,,,,,,,,
2178425.0,,,,,,,,
2178426.0,,,,,,,,
2178427.0,,,,,,,,
2178428.0,,,,,,,,
2178429.0,,,,,,,,
2178430.0,,,,,,,,
2178431.0,,,,,,,,
2178432.0,,,,,,,,
2178433.0,,,,,,,,
2178434.0,,,,,,,,
2178435.0,,,,,,,,
2178436.0,,,,,,,,
2178437.0,,,,,,,,
2178438.0,,,,,,,,
2178439.0,,,,,,,,
2178440.0,,,,,,,,
2178441.0,,,,,,,,
2178442.0,,,,,,,,
2178443.0,,,,,,,,
2178444.0,,,,,,,,
2178445.0,,,,,,,,
2178446.0,,,,,,,,
2178447.0,,,,,,,,
2178448.0,,,,,,,,
2178449.0,,,,,,,,
2178450.0,,,,,,,,
2178451.0,,,,,,,,
2178452.0,,,,,,,,
2178453.0,,,,,,,,
2178454.0,,,,,,,,
2178455.0,,,,,,,,
2178456.0,,,,,,,,
2178457.0,,,,,,,,
2178458.0,,,,,,,,
2178459.0,,,,,,,,
2178460.0,,,,,,,,
2178461.0,,,,,,,,
2178462.0,,,,,,,,
2178463.0,,,,,,,,
2178464.0,,,,,,,,
2178465.0,,,,,,,,
2178466.0,,,,,,,,
2178467.0,,,,,,,,
2178468.0,,,,,,,,
2178469.0,,,,,,,,
2178470.0,,,,,,,,
2178471.0,,,,,,,,
2178472.0,,,,,,,,
2178473.0,,,,,,,,
2178474.0,,,,,,,,
2178475.0,,,,,,,,
2178476.0,,,,,,,,
2178477.0,,,,,,,,
2178478.0,,,,,,,,
2178479.0,,,,,,,,
2178480.0,,,,,,,,
2178481.0,,,,,,,,
2178482.0,,,,,,,,
2178483.0,,,,,,,,
2178484.0,,,,,,,,
2178485.0,,,,,,,,
2178486.0,,,,,,,,
2178487.0,,,,,,,,
2178488.0,,,,,,,,
2178489.0,,,,,,,,
2178490.0,,,,,,,,
2178491.0,,,,,,,,
2178492.0,,,,,,,,
2178493.0,,,,,,,,
2178494.0,,,,,,,,
2178495.0,,,,,,,,
2178496.0,,,,,,,,
2178497.0,,,,,,,,
2178498.0,,,,,,,,
2178499.0,,,,,,,,
2178500.0,,,,,,,,
2178501.0,,,,,,,,
2178502.0,,,,,,,,
2178503.0,,,,,,,,
2178504.0,,,,,,,,
2178505.0,,,,,,,,
2178506.0,,,,,,,,
2178507.0,,,,,,,,
2178508.0,,,,,,,,
2178509.0,,,,,,,,
2178510.0,,,,,,,,
2178511.0,,,,,,,,
2178512.0,,,,,,,,
2178513.0,,,,,,,,
2178514.0,,,,,,,,
2178515.0,,,,,,,,
2178516.0,,,,,,,,
2178517.0,,,,,,,,
2178518.0,,,,,,,,
2178519.0,,,,,,,,
2178520.0,,,,,,,,
2178521.0,,,,,,,,
2178522.0,,,,,,,,
2178523.0,,,,,,,,
2178524.0,,,,,,,,
2178525.0,,,,,,,,
2178526.0,,,,,,,,
2178527.0,,,,,,,,
2178528.0,,,,,,,,
2178529.0,,,,,,,,
2178530.0,,,,,,,,
2178531.0,,,,,,,,
2178532.0,,,,,,,,
2178533.0,,,,,,,,
2178534.0,,,,,,,,
2178535.0,,,,,,,,
2178536.0,,,,,,,,
2178537.0,,,,,,,,
2178538.0,,,,,,,,
2178539.0,,,,,,,,
2178540.0,,,,,,,,
2178541.0,,,,,,,,
2178542.0,,,,,,,,
2178543.0,,,,,,,,
2178544.0,,,,,,,,
2178545.0,,,,,,,,
2178546.0,,,,,,,,
2178547.0,,,,,,,,
2178548.0,,,,,,,,
2178549.0,,,,,,,,
2178550.0,,,,,,,,
2178551.0,,,,,,,,
2178552.0,,,,,,,,
2178553.0,,,,,,,,
2178554.0,,,,,,,,
2178555.0,,,,,,,,
2178556.0,,,,,,,,
2178557.0,,,,,,,,
2178558.0,,,,,,,,
2178559.0,,,,,,,,
2178560.0,,,,,,,,
2178561.0,,,,,,,,
2178562.0,,,,,,,,
2178563.0,,,,,,,,
2178564.0,,,,,,,,
2178565.0,,,,,,,,
2178566.0,,,,,,,,
2178567.0,,,,,,,,
2178568.0,,,,,,,,
2178569.0,,,,,,,,
2178570.0,,,,,,,,
2178571.0,,,,,,,,
2178572.0,,,,,,,,
2178573.0,,,,,,,,
2178574.0,,,,,,,,
2178575.0,,,,,,,,
2178576.0,,,,,,,,
2178577.0,,,,,,,,
2178578.0,,,,,,,,
2178579.0,,,,,,,,
2178580.0,,,,,,,,
2178581.0,,,,,,,,
2178582.0,,,,,,,,
2178583.0,,,,,,,,
2178584.0,,,,,,,,
2178585.0,,,,,,,,
2178586.0,,,,,,,,
2178587.0,,,,,,,,
2178588.0,,,,,,,,
2178589.0,,,,,,,,
2178590.0,,,,,,,,
2178591.0,,,,,,,,
2178592.0,,,,,,,,
2178593.0,,,,,,,,
2178594.0,,,,,,,,
2178595.0,,,,,,,,
2178596.0,,,,,,,,
2178597.0,,,,,,,,
2178598.0,,,,,,,,
2178599.0,,,,,,,,
2178600.0,,,,,,,,
2178601.0,,,,,,,,
2178602.0,,,,,,,,
2178603.0,,,,,,,,
2178604.0,,,,,,,,
2178605.0,,,,,,,,
2178606.0,,,,,,,,
2178607.0,,,,,,,,
2178608.0,,,,,,,,
2178609.0,,,,,,,,
2178610.0,,,,,,,,
2178611.0,,,,,,,,
2178612.0,,,,,,,,
2178613.0,,,,,,,,
2178614.0,,,,,,,,
2178615.0,,,,,,,,
2178616.0,,,,,,,,
2178617.0,,,,,,,,
2178618.0,,,,,,,,
2178619.0,,,,,,,,
2178620.0,,,,,,,,
2178621.0,,,,,,,,
2178622.0,,,,,,,,
2178623.0,,,,,,,,
2178624.0,,,,,,,,
2178625.0,,,,,,,,
2178626.0,,,,,,,,
2178627.0,,,,,,,,
2178628.0,,,,,,,,
2178629.0,,,,,,,,
2178630.0,,,,,,,,
2178631.0,,,,,,,,
